gene,k,pooled_effect,se_hk,p_hk,tau2,I2_percent,prediction_low,prediction_high,max_weight,studies,BH_q
CAB39,5,0.39728532566070107,0.4684919292914459,0.4441964161207738,0.11403085696400306,19.303118716991225,-1.2061340656675372,2.0007047169889396,0.37667598652705475,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
BCAS4,5,-0.33898202072548317,0.3997795923425799,0.4442393923633096,0.0,0.0,-1.4489481130430084,0.770984071592042,0.45608767336486705,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
MMAB,5,0.368926782597991,0.4351342263651232,0.44427726984145044,0.08887626859250676,12.878734035232405,-1.0955475115989683,1.8334010767949502,0.36140362112574004,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
REPIN1,5,0.43583062232499487,0.514080170511896,0.4443063770667406,0.1511862069910385,11.818268903141925,-1.353769986489493,2.2254312311394826,0.3782198185299926,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
INPP5B,5,0.3447613614422417,0.4066838822617034,0.444330846655289,0.0,0.0,-0.7843741128261005,1.4738968357105837,0.48974480902624645,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PTBP1,4,0.38333165775267586,0.43633225197070286,0.44433506670677303,0.0,0.0,-1.0052723054076074,1.7719356209129589,0.5399764133028989,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
CSTA,4,-0.3468730871675124,0.39487528845965336,0.4443790192950892,0.0,0.0,-1.6035424899737745,0.9097963156387497,0.4675821018101968,GSE193021;GSE226411;GSE288678;GSE55867,0.9999227012193477
ZNF557,5,0.4125744179169726,0.48689770990764564,0.4445217100036117,0.27251462963626844,18.374625304684624,-1.5693951735744982,2.3945440094084436,0.38845353839618185,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TOMM20,5,-0.30642414195428086,0.3616398852504106,0.4445390534755917,0.0,0.0,-1.310497431202075,0.6976491472935133,0.38340264875833424,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TCHP,5,0.32635343915072523,0.3851995931413013,0.44458193911223476,0.0,0.0,-0.7431320857506223,1.3958389640520728,0.4153532287505961,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
LRRC47,5,-0.31327401025751367,0.36976232462586,0.44458258397236694,0.0,0.0,-1.33989880655154,0.7133507860365128,0.40435220438690644,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PCBP1,5,-0.3010943557454441,0.3553943594098013,0.44459190474442517,0.0,0.0,-1.2878272853436923,0.6856385738528041,0.33514368549108897,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
GPR162,5,0.338517085274436,0.3997029465305918,0.4447360437068979,0.0,0.0,-0.7712362041535609,1.448270374702433,0.46987426339437793,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ZNF823,5,-0.43057782004944684,0.5084938088583918,0.4448108564581487,0.38935530319227557,27.818095734724608,-2.6654372174859056,1.8042815773870118,0.3365060938134932,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TGFA,3,1.3141099072335847,1.3920540133262604,0.4448117964930379,3.379754312511341,67.02943454551003,-8.60774449077757,11.235964305244739,0.423378677377612,GSE193021;GSE55867;GSE255574,0.9999227012193477
ATOH8,5,-0.3236406404676566,0.38229149421127573,0.4449053323622778,0.011848225249991875,0.0,-1.4272383209654902,0.779957040030177,0.396355838801271,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TGFB3,5,0.35704402289736564,0.42178965439497673,0.44494655407752604,0.0,0.0,-0.8140317984706364,1.5281198442653678,0.5318614642442923,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
MORF4L2,5,-0.45234078153263674,0.5343898561830842,0.44496427851201825,0.28620723840636075,0.0,-2.5517808374265303,1.6470992743612567,0.4423557690749251,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
IMMP1L,5,-0.342632076494023,0.404869179694128,0.4450555213998063,0.0,0.0,-1.4667291287012305,0.7814649757131846,0.47449020547253323,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
DOP1A,3,-0.48207696980657594,0.511010228057728,0.44506719484076096,0.0,0.0,-2.6807765224890545,1.7166225828759025,0.48637599364738543,GSE288678;GSE55867;GSE255574,0.9999227012193477
HCG18,3,0.4964425690415364,0.5262649610384009,0.445086854963396,0.0,0.0,-1.7678928021418334,2.760777940224906,0.5335837007948568,GSE193021;GSE288678;GSE255574,0.9999227012193477
ALDH5A1,5,0.350116173359878,0.4137601265414429,0.44510370138765537,0.0,0.0,-0.7986661047021307,1.4988984514218866,0.5068172398177062,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TNKS2,5,0.3775655462294498,0.4462061917898431,0.44511025838607854,0.0,15.74627013815123,-0.8613014508744079,1.6164325433333075,0.4985641663747075,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
HCLS1,4,0.35138907782262857,0.40087590585788047,0.4452559129675488,0.0,0.0,-0.9243769676520426,1.6271551232972996,0.4801952067024887,GSE193021;GSE288678;GSE55867;GSE255574,0.9999227012193477
NUP88,5,-0.32619813836760175,0.38564298341580155,0.44526585513622136,0.0,0.0,-1.396914712026278,0.7445184352910743,0.4400931560311618,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ZNHIT2,5,-0.3076572783722288,0.36382719816579684,0.4453859045365564,0.0,0.0,-1.317803521857483,0.7024889651130254,0.39670558496468616,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
CSMD2,3,-0.761557673927797,0.8080521911935,0.4454415927029458,0.563306893885433,48.26019301126354,-5.506693595169704,3.98357824731411,0.5100659387530789,GSE193021;GSE55867;GSE255574,0.9999227012193477
PABPC1L,5,-0.2985272474720313,0.3532642213099839,0.4456643881470769,0.0,0.0,-1.2793459655696462,0.6822914706255836,0.33208978511260784,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PQLC1,3,-0.5167037164100369,0.5487195441602641,0.44577071552027525,0.0,0.0,-2.8776533609580777,1.8442459281380041,0.4209460899819583,GSE193021;GSE226411;GSE288678,0.9999227012193477
MIR199A1,3,0.44471471651644945,0.47229412665342324,0.4457903435300182,0.0,0.0,-1.5874028967735399,2.476832329806439,0.5415445834373162,GSE193021;GSE288678;GSE55867,0.9999227012193477
GIMAP2,3,0.7019521030865298,0.7460339881096575,0.4460733461550877,0.7827073372540635,48.391533357478956,-4.277379185398411,5.681283391571471,0.38273902376737085,GSE193021;GSE55867;GSE255574,0.9999227012193477
SEC62,5,-0.5224891869707029,0.6189623054259954,0.4461203979257571,0.6869771590332002,46.8170607043473,-3.394589122753164,2.3496107488117577,0.31287561991520224,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PODXL,5,0.8103343003345798,0.9601051720688298,0.44618589591978763,2.7301067173032543,60.61362182366309,-4.495443330531113,6.116111931200272,0.2884067808840973,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
MEGF10,3,-0.525706220069019,0.5589492966196578,0.4462308598427455,0.0,0.0,-2.930670936961131,1.879258496823093,0.8192455077493476,GSE193021;GSE55867;GSE255574,0.9999227012193477
P4HTM,5,-0.380512162876508,0.45092998066661505,0.44626908571476415,0.0,0.0,-1.632494500485267,0.8714701747322509,0.37195192017320733,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
LRRC32,5,0.3354095305610289,0.3975180496099574,0.44630864367830386,0.0,0.0,-0.7682775125063108,1.4390965736283687,0.47346078936344504,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
C6ORF47,5,-0.34293399192957896,0.4064663101572547,0.44634015082925355,0.0,0.0,-1.4714653891934968,0.785597405334339,0.4338528909260796,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
VASN,5,0.35525411943288865,0.4210767315519629,0.4463479878578897,0.0,0.0,-0.8138423107972441,1.5243505496630214,0.4299540246585663,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
CASP9,5,0.3898517527798246,0.46252570047975117,0.4467487239059716,0.0,23.09251851368331,-0.8943254643453611,1.6740289699050104,0.46450309274906254,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TBC1D9B,5,0.36225081542560683,0.429905221343009,0.44687153039343896,0.07135732062355302,12.077708745608902,-1.0430139547051,1.7675155855563136,0.428488634747944,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
JMJD1C,5,0.35221807209371153,0.4180034106023109,0.44687621313288906,0.0,0.0,-0.808345451229058,1.5127815954164812,0.5182684504227648,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
RHBDD2,5,0.3605260578291705,0.42788275544693277,0.44689549300572273,0.0,0.0,-0.8274669241300106,1.5485190397883515,0.3128007071838427,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
NUDCD2,5,-0.32991135466652327,0.39157994530968215,0.4469293958403991,0.0,0.0,-1.41711157711521,0.7572888677821634,0.44270317427589045,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
GOLGA7,5,-0.3257522797416453,0.3867487083181699,0.4470437371935096,0.0,0.0,-1.399538837893197,0.7480342784099066,0.44596558111164464,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
SMPD2,5,-0.3345555325557197,0.3972225672533632,0.4470672269596249,0.0,0.0,-1.4374221850804212,0.7683111199689818,0.4714253264122139,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
COL14A1,5,0.498670539250555,0.5921126666716687,0.4470913478793012,0.4135255758393836,5.274086393037883,-1.9283347523117533,2.9256758308128634,0.46431671931874274,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
CBR3,5,0.3160050702754874,0.37523313084975074,0.44710729046252895,0.0,0.0,-0.7258091191803461,1.357819259731321,0.30213992744865936,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
MNAT1,5,-0.31898955534662776,0.37882564805701285,0.447161236570656,0.0,0.0,-1.370778171617903,0.7327990609246475,0.43045661822738385,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
MLLT11,5,-0.3537880621239436,0.4201668424148802,0.4471764097863454,0.0,0.0,-1.5203582351131504,0.8127821108652633,0.4926003236407166,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TMEM132B,4,0.40613077417743615,0.46555047509820124,0.4472101740868751,0.0,0.0,-1.0754586152219092,1.8877201635767813,0.6224943902473825,GSE193021;GSE226411;GSE55867;GSE255574,0.9999227012193477
HSPA8,4,-0.5138515346729037,0.5895085523946036,0.4475404534760262,0.0,47.776680978197625,-2.3899308491742572,1.3622277798284497,0.5157023460135209,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TMEM19,5,0.29898995902406106,0.355473290530173,0.4476325497472195,0.0,0.0,-0.6879621184969908,1.285942036545113,0.37611164670297126,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PCMT1,5,-0.3426165478936313,0.40737823831893544,0.4476703684124507,0.0,5.485680105977848,-1.4736798636383397,0.7884467678510773,0.46943406985405733,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
NHLRC1,5,0.29144352699075515,0.3465461282537847,0.4476869439952505,0.0,0.0,-0.6707227745247122,1.2536098285062225,0.3588657400313757,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PPP3CC,5,-0.33045649299721824,0.39296353415778373,0.4477172253510126,0.0,0.0,-1.4214981739308228,0.7605851879363863,0.46308092016349783,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
SOCS5,5,0.28668353677557423,0.340987021738385,0.4478111221659761,0.0,0.0,-0.6600482106659384,1.233415284217087,0.348718140803213,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
QPCT,5,-0.42638008686879086,0.5073503182556796,0.4479811721103338,0.20654895919369923,1.2525328705467718,-2.3175311770066966,1.4647710032691148,0.47414527242956644,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TRIM47,5,-0.37607774552928463,0.4474964592794142,0.4479820857584533,0.0,0.0,-1.6185270994889578,0.8663716084303886,0.5875673501965569,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
COPS3,5,-0.34001528113779994,0.404661046593169,0.44806036998712917,0.0,0.0,-1.4635344632156202,0.7835039009400204,0.4906516484640025,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TM9SF2,5,-0.3669114671634464,0.43673653285000635,0.4481234542847275,0.0,4.908636491240717,-1.5794864760559018,0.845663541729009,0.37608404163902376,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
CCDC124,5,-0.304215165299656,0.36212115225405883,0.44813775453719346,0.0,0.0,-1.3096246659640225,0.7011943353647107,0.387045066135155,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
FAHD2B,3,-0.5570909918459025,0.5952879075099814,0.44815035224870436,0.36425590750753634,26.11242579022938,-4.204521557227711,3.0903395735359056,0.5040338022609723,GSE226411;GSE55867;GSE255574,0.9999227012193477
POLR3G,5,-0.3265448655866069,0.3888308339195588,0.44827769463355704,0.0,0.0,-1.406112331172542,0.7530225999993282,0.41033428805349603,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
BORCS8,4,-0.34774170723379066,0.3996822351520018,0.44829706940539876,0.0,0.0,-1.619708959780813,0.9242255453132315,0.4791506269564641,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PTDSS2,5,-0.33874806153920556,0.4034307643958258,0.4483495498279337,0.0,0.0,-1.4588514326322004,0.7813553095537893,0.47304176814445265,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
EVI2A,4,0.40574375485831254,0.46642378948440133,0.44836353707708637,0.0,0.0,-1.0786249106827464,1.8901124203993713,0.5055836958592163,GSE193021;GSE226411;GSE55867;GSE255574,0.9999227012193477
FAM104B,3,-0.9329398751453108,0.997518753972635,0.4483858450924824,1.2363181381961863,41.29216046227875,-7.36013215116912,5.494252400878498,0.3476532730001184,GSE226411;GSE288678;GSE255574,0.9999227012193477
GNPDA1,5,0.3063732991560278,0.3649076147896651,0.44838802721633125,0.0,0.0,-0.7067726617761398,1.3195192600881953,0.39927065585708077,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
SMIM13,3,-0.5332287072337631,0.5701489529109174,0.44839237989039626,0.0,0.0,-2.986381655839719,1.919924241372193,0.4807262647583434,GSE226411;GSE288678;GSE255574,0.9999227012193477
SLC4A1AP,5,-0.33752028869888034,0.4020651002401486,0.4484503342469755,0.0,0.0,-1.453831968231501,0.7787913908337403,0.4838377891867099,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ADCK5,5,-0.31802217358753787,0.3788849243319638,0.44850196150025745,0.0,0.0,-1.3699753671822552,0.7339310200071794,0.42784794675910226,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PCNX1,4,0.563109746575295,0.6478195112521971,0.4486753792925704,0.8896854426715269,53.855858213197415,-3.0784704914236896,4.20468998457428,0.318847680779392,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
SPINDOC,3,0.4588298586086923,0.4910860649236227,0.44877333633761657,0.0,0.0,-1.6541429391768543,2.571802656394239,0.5184722211513618,GSE288678;GSE55867;GSE255574,0.9999227012193477
FOSB,4,-1.0756917117675004,1.2379627594788385,0.44882444207956945,2.894535800200612,53.92637489622002,-7.771764137382597,5.620380713847597,0.41318350858152314,GSE193021;GSE226411;GSE55867;GSE255574,0.9999227012193477
CUL4A,5,0.4378399276460591,0.5220377914898128,0.4488272217420576,0.36774264641013105,8.024936221602147,-1.7837778697876578,2.659457725079776,0.3642029842047893,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ZNF37A,5,0.42687451838283336,0.5089885229176923,0.4488476809601369,0.07781051902911537,33.34184260040693,-1.1846117134669514,2.038360750232618,0.43841851699424467,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
FAM120C,5,0.5500475474252557,0.655888525104338,0.4488689740771355,0.8990994196255185,41.60432254303829,-2.6510493876150187,3.75114448246553,0.32864481176353894,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
DIP2B,5,0.523628833694481,0.6244162833466114,0.44888913169968275,0.5203040925688109,6.624559836118901,-2.1252217180358404,3.1724793854248023,0.45667948412706605,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
USP13,5,0.34649980238873596,0.41320858334137045,0.44890427502697267,0.0,0.0,-0.8007511462551264,1.4937507510325985,0.4944774626787915,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ZNF827,5,0.5035817881816202,0.6006153136577862,0.44896227550489554,0.5071339844820401,18.159166879996,-2.0829457983690416,3.0901093747322816,0.42802318746451123,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
DOP1B,3,-1.2005312499018634,1.2858824979917194,0.44905773288075157,3.327233157946701,69.84332296391787,-10.802994692721242,8.401932192917517,0.44760115213273166,GSE288678;GSE55867;GSE255574,0.9999227012193477
ITGA2,5,0.5981909808088332,0.7138173793774976,0.4491756182187648,1.0632736882065246,39.76474213975794,-2.883795460229144,4.08017742184681,0.34455799108055224,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ZFP62,5,0.3336660984837896,0.3981774508129827,0.4491923483901575,0.0,0.0,-0.7718517358260515,1.4391839327936307,0.43713007151458605,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
HMOX1,5,-0.4099628281583469,0.4892267404337501,0.4491934376771048,0.0,14.567749360060228,-1.7682740169675037,0.9483483606508099,0.46939339791640405,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
SLC35F5,5,0.30777207522156047,0.3673372130334785,0.44926105228887836,0.0,0.0,-0.71211953186224,1.327663682305361,0.4019581669370136,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ZNF444,5,-0.33593040064332536,0.4010301953673174,0.4493499539524181,0.0,0.0,-1.4493687236074284,0.7775079223207778,0.36309916107604084,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TPST1,5,-0.3628132818761492,0.4331284558913569,0.44935553007522144,0.0,0.0,-1.5653706631575854,0.8397440994052872,0.5371406851626379,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
NATD1,4,0.3424932810737357,0.39480914628975927,0.44949592638473623,0.0,0.0,-0.9139656278283235,1.598952189975795,0.4528907149983976,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ZNF439,5,-0.2950251259509798,0.3523207250752337,0.4494961819377434,0.0,0.0,-1.2732242785458499,0.6831740266438904,0.33597083766317076,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PLPPR2,4,0.3516411789139504,0.4053840940490489,0.4495257958072778,0.0,0.0,-0.9384719334132283,1.6417542912411291,0.4751371426343078,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
USP54,5,0.65292776855595,0.7801270200712153,0.4497095743544064,1.4650383848267978,51.68276607989575,-3.3451884207515907,4.651043957863491,0.3007466148070888,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TARBP1,5,0.3245590933838191,0.38779140433593573,0.4497136450025436,0.0,0.0,-0.7521224530224679,1.4012406397901063,0.42500582116347985,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
OSGIN2,5,0.44945665497951437,0.5370727492194531,0.44975313971802705,0.45145482992000574,32.87605660857291,-1.9387735259947938,2.8376868359538223,0.3554249601659922,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
EFNA5,5,0.30437902033084036,0.36374478341676036,0.44978862871746217,0.0,0.0,-0.7055384031278555,1.3142964437895361,0.39254508988161674,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
PSMB3,5,-0.3984150896588261,0.4762603276268927,0.44991082556688405,0.0,29.773006546724556,-1.7207257450984097,0.9238955657807575,0.4676820787097142,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
RRAD,4,0.3989705543634211,0.46039313882093413,0.4499208695441258,0.0,0.0,-1.06620588925523,1.864146997982072,0.5600344057504842,GSE193021;GSE226411;GSE55867;GSE255574,0.9999227012193477
ZNF236,5,0.35067658588994843,0.4193243388203562,0.4500408368899659,0.0847129240723759,7.18706846475486,-1.0665234366132568,1.7678766083931539,0.41037201871862866,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
INVS,5,0.3385760949190486,0.40485587974694776,0.4500416653314103,0.0,0.0,-0.7854840307149109,1.4626362205530081,0.49157710906780416,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
MRPL38,5,-0.3383550594746338,0.4046782825195552,0.45013150148113834,0.0,0.0,-1.4619220961559025,0.7852119772066348,0.47374448424305277,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
CTTNBP2NL,4,0.5919429427796351,0.683463568731469,0.4501531030156668,0.0,51.010859510859504,-1.5831431663258457,2.767029051885116,0.6109988147311665,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
RUFY1,5,-0.3296039771552825,0.39424064690424226,0.4501621319014305,0.0,0.0,-1.4241914915225775,0.7649835372120124,0.4461017749624276,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
UPF1,5,0.5734336055243614,0.6859419684813594,0.45019618572348896,0.3009744520043965,46.38824561096945,-1.8652444882704735,3.0121116993191963,0.4551089470248682,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TUG1,4,-0.43410343933350226,0.501303107300393,0.45022031927119877,0.0,0.0,-2.02947366098888,1.1612667823218756,0.6115503477898089,GSE193021;GSE288678;GSE55867;GSE255574,0.9999227012193477
TIAM2,4,-0.35940034759124845,0.41509105978938554,0.4502744652442783,0.0,0.0,-1.680405357174277,0.9616046619917802,0.42607284629615233,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
STMP1,3,-0.7279164497056324,0.782205299406797,0.4503045619928721,0.3803225950056891,11.409699480859267,-5.013686277801931,3.557853378390666,0.395958903205306,GSE226411;GSE288678;GSE255574,0.9999227012193477
PSEN1,5,0.39236950404956566,0.4696593556599703,0.4504698097000298,0.0,15.59930559139053,-0.9116139150829086,1.6963529231820398,0.5268431102885628,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
NOL12,4,-0.38044675593563276,0.43965164669303886,0.4505089170175701,0.0,0.0,-1.7796145145657924,1.0187210026945268,0.3582050128411761,GSE193021;GSE226411;GSE288678;GSE255574,0.9999227012193477
MTX3,5,0.3366225682897948,0.40301055750709097,0.4505522859858638,0.0,0.0,-0.7823141214438019,1.4555592580233914,0.48175683595720237,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
UTP3,5,-0.32460033519451653,0.38864545712129156,0.45058262417315087,0.0,0.0,-1.4036531122762854,0.7544524418872522,0.4527276272360703,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
GNB1L,4,-0.4046961217477038,0.4681293322704545,0.45090471088419587,0.0,19.633758120214566,-1.894492585626741,1.0851003421313332,0.5199393589912698,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
AXIN2,4,0.4164911749302941,0.48181566993068903,0.4509406339909046,0.0,1.3895483853939814,-1.1168613236684215,1.94984367352901,0.5691681873271018,GSE193021;GSE226411;GSE55867;GSE255574,0.9999227012193477
MORN1,4,0.41118037779305444,0.47569750629233853,0.45096255676928476,0.0,0.0,-1.1027013935396717,1.9250621491257807,0.45365797810203956,GSE193021;GSE226411;GSE55867;GSE255574,0.9999227012193477
RAP1A,5,-0.2981078909832649,0.3572732896919775,0.45099024272402133,0.0,0.0,-1.2900575673664691,0.6938417853999395,0.351283260257513,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
MSTO1,5,-0.30759422827978034,0.3687470178186338,0.45110915522791356,0.0,0.0,-1.3314000809586095,0.7162116243990488,0.4022846043236533,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TMEM128,5,-0.3560817815372558,0.42690983668850485,0.4511439548543972,0.059571002352841,0.0,-1.7214126317263236,1.0092490686518119,0.45792152781907697,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
MRGBP,5,-0.3436726308408115,0.4120686296414482,0.4511808039344073,0.0,0.0,-1.4877585606143728,0.8004132989327497,0.49827776847868704,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
TEX261,5,0.34058514673251045,0.4084684916111206,0.4512852274831955,0.0,0.0,-0.7935051974287113,1.4746754908937323,0.48740845346966105,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
CLK1,5,-0.40118041641957736,0.48142850797451564,0.45153525428990493,0.0,35.65670245911807,-1.7378402408880982,0.9354794080489435,0.4453829123390582,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
RDH14,5,0.30422784906659495,0.3651592549091374,0.45162327442479383,0.0,0.0,-0.709616776843553,1.3180724749767427,0.37660462745879325,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
RIC8A,5,-0.3345184596008188,0.4016038434583247,0.4517143374168948,0.0,0.0,-1.4495494849993054,0.7805125657976677,0.4830738642950125,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
EIF3A,4,0.5275196567684608,0.6114708664793779,0.4517488665492177,0.5969953590519342,41.23710921276241,-2.608267244345029,3.663306557881951,0.3841482020652661,GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
RHBDD1,5,0.33194626181953707,0.3986164218781905,0.4518200573698748,0.0,0.0,-0.7747903515556236,1.4386828751946976,0.475440711296067,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
DCAF11,5,0.37064930431607485,0.44511712524523506,0.45184292034673135,0.12221221396458448,19.440401402853432,-1.200782985153779,1.9420815937859286,0.3442096259604632,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
ZFP64,5,0.3359573618226618,0.4034808270352494,0.4518695590731827,0.0,0.0,-0.7842850054405138,1.4561997290858373,0.4287787421424595,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
CBWD2,3,-0.5911321840294422,0.6378807536991091,0.45190796171657116,0.0,0.0,-3.3357115501875585,2.153447182128674,0.4697794794417236,GSE226411;GSE288678;GSE255574,0.9999227012193477
PHF2,5,0.48991795256634363,0.5885543227366365,0.4519895653828161,0.34037579592737016,38.12795233877343,-1.8109695077848853,2.790805412917573,0.3892484349168501,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999227012193477
